,chart_img,caption,label,claim,explanation
73,https://chartfc.s3.amazonaws.com/Program_Evaluation_edit-a-thons_-_replication_and_learning_-_2013.png,"The biggest strengths that edit-a-thons demonstrated in terms of potential replication and shared learning were that 96% of the events were run by an experienced program leader who could help to guide others and 62% had blogs or online resources for others to learn from. Additionally, 27% reported developed brochures and printed materials and 23% reported they had guides and instructions to inform others how they could implement a similar program.",TRUE,Program has Guide or Instruction scored the least percentage in this bar chart.,Gray color stands for Program has Guide or Instruction and that is in the least percentage in this bar chart.
74,https://chartfc.s3.amazonaws.com/Graph_SS.png,"
Screenshot from graph plotting software.",TRUE,A 'W' shaped curve is plotted in th graph.,The claim is true as it is seen in the graph the most prominent curve is in red colour and is W shaped.
75,https://chartfc.s3.amazonaws.com/Gaza-Israel_war_casualties.png,"2008-9 Gaza-Israel war casualties mainly for the period between Dec. 27, 2008 to Jan. 18, 2009. Current data sources are listed below (emphasis added). Numbers in the chart for the wounded are for those with physical injuries. The numbers in the chart do not include those who have only been psychologically injured or traumatized. 
OCHA oPt (United Nations Office for the Coordination of Humanitarian Affairs - occupied Palestinian territory):

http://www.ochaopt.org - home page. More info: [1].
Field update on Gaza from the Humanitarian Coordinator. 16 January 2009. ""According to the Palestinian MoH, 13 medical personnel have been killed and 22 medical personnel injured while on duty since 27 December 2008. In addition, 16 ambulances and 16 health facilities have been damaged through direct or indirect shelling since 27 December 2008.""
Field update on Gaza from the Humanitarian Coordinator. 30 Jan - 2 Feb 2009. ""Palestinian Ministry of Health (MoH) figures as of 31 January are 1,380 Palestinians dead, of whom 431 are children and 112 are women. This number does not include those who have died due to lack of access to regular health care (including obstetric care and treatment for chronic diseases). The number of injuries stands at 5,380, of whom 1,872 are children and 800 are women. ICRC is closely monitoring the issue of persons unaccounted for following the conflict. It has contacted the authorities both in Israel and in Gaza to obtain access to prisoners captured during the military operation. Three Israelis have been killed and 183 injured since 27 December by rocket and mortar fire by Palestinian militants from the Gaza Strip. Eleven Israeli soldiers have been killed and 340 wounded.""
Total Israeli dead equals 13, and the total Israeli wounded equals 523 from the above info.
Reuters and the Jerusalem Post explain further the total of 13 Israelis killed.
Jerusalem Post:

Jan 6, 2009 article titled ""Rocket slams into Ashdod kindergarten"" discusses casualties caused by rockets and mortars fired into Israel from the Gaza Strip since Dec. 27, 2008.
""Four Israelis have been killed, 10 moderately to seriously wounded, and 29 slightly wounded. Another 144 have been treated for shock.""
Reuters:

FACTBOX - Developments in Gaza fighting on January 17. ""Ten Israeli soldiers and three civilians hit by Hamas rocket fire have been killed since December 27 when Israel launched an offensive with the stated goal of halting rocket salvoes.""

Israeli Embassy info below explains further the Israeli dead breakdown:
Israeli Embassy in Washington DC:

It has a page with details and photos of all 4 Israeli dead inside Israel. Three were civilians. One was a soldier. One of the civilians was a woman (Irit Sheetrit). See the middle of this page:
http://www.israelemb.org/Operation%20Cast%20Lead/Website4.htm - Quote below.
Since December 27: Four Israelis have been killed by rocket and mortar fire from Gaza.
Dec 27, 2008 - Beber Vaknin, 58, of Netivot was killed when a rocket fired from Gaza hit an apartment building in Netivot.
Dec 29, 2008 - Hani al-Mahdi, 27, of Aroar, a Beduin settlement in the Negev was killed when a Grad-type missile fired from Gaza exploded at a construction site in Ashkelon. Hamas claimed responsibility for the attack.
Dec 29, 2008 - Irit Sheetrit, 39, of Ashdod was killed and several wounded when a Grad rocket exploded in the center of Ashdod. Hamas claimed responsibility for the attack.
Dec 29, 2008 - Warrant Officer Lutfi Nasraladin, 38, of the Druze town of Daliat el-Carmel was killed by a mortar attack on a military base near Nahal Oz.

The above info, and the following info, is used in another chart: 

File:Gaza-Israel war dead.png
From all the above info the breakdown of Israeli dead is 12 men and 1 woman.

90 elderly dead: Half of Gaza dead 'children, women and elderly'. Jan. 11, 2009. RIA Novosti.",TRUE,"The number of Palestinian casualties was significantly higher than the number of Israeli casualties during the Gaza-Israel War of 2008-2009.
","The chart shows that the number of Palestinian dead and wounded was much higher than the number of Israeli dead and wounded, with 5,380 Palestinian casualties compared to 536 Israeli casualties.
"
76,https://chartfc.s3.amazonaws.com/Ratings_of_Scholarship_components_-_2013.jpg,Results from survey sent to 2013 wikimania scholarship recipients following Wikimania,TRUE,"Average rating of Wikimania is more than 4,0. ","All 6 blocks of rating of Wikimania, colored in yellow, have value above than 4,0."
77,https://chartfc.s3.amazonaws.com/US_MaxMind_Country_Geocode_Error_Rate_Versus_DB_Months_Out_of_Date.png,"The fraction of page requests which are geocoded as different countries between the most recent MaxMind database and the most recent MaxMind database as of N months ago, filtered by requests which the most recent database considers to have originated in the US.",FALSE,Fraction of mislabeled request in the US is more at 5 than 20 months out of date,Fraction of mislabeled request in 5 months out of date is around 0 and at 20 months out of date is around 0.5 from the chart.
78,https://chartfc.s3.amazonaws.com/Cine9.jpg,grafico 9,FALSE,The highest recorded daily revenue occurred in the second quarter,Contrary to the claim the chart displays that the highest recorded daily revenue did occur in the second quarter Instead it occurred in the fourth quarter as indicated by the peak value on the chart
79,https://chartfc.s3.amazonaws.com/WP-vote_SOPA_Shishir_Bashyal.png,"The creator Shishir Bashyal gave permission for license (https://creativecommons.org/licenses/by/3.0/deed.en)
see comments on: http://hacksandthoughts.posterous.com/blanking-all-wikipedia-as-sopa-protest-live-s


This file is licensed under the Creative Commons Attribution 3.0 Unported license.
You are free:
to share – to copy, distribute and transmit the work
to remix – to adapt the work
Under the following conditions:
attribution – You must give appropriate credit, provide a link to the license, and indicate if changes were made. You may do so in any reasonable manner, but not in any way that suggests the licensor endorses you or your use.
https://creativecommons.org/licenses/by/3.0CC BY 3.0 Creative Commons Attribution 3.0 truetrue",TRUE,More people support blanking all Wikipedia due to the chart. ,Support and strongly support are marked on the chart as green shares and have value in 52.5 and 37.1%. 
80,https://chartfc.s3.amazonaws.com/Gaza-Israel_war_dead.png,"See the description, data, and sources at File:Gaza-Israel war casualties.png",FALSE,The number of casualties is high among Israelis than Palestinians in the Gaza-Israel War.,"The claim is false. The chart shows that the number of Palestinian casualties is high than the number of Israeli casualties, with a spike in 2014."
81,https://chartfc.s3.amazonaws.com/Hubbard_County_MN_Pie_Chart_New_Wiki_Version.png,Pie Chart shows native vegetation for Hubbard County Minnesota.,FALSE,The most popular type in native vegetation for Hubbard County Minnesota is water or wet soils. ,The biggest share is marked in dark green and referred to the hardwood - conifer forest in native vegetation for Hubbard County Minnesota.
82,https://chartfc.s3.amazonaws.com/SPR-adsorption-data.png,"SPR data measured during layer-by-layer self-assembly of PDDACl and Na-montmorillonite clay on gold nanofilm (ca. 38 nm thick).
Measurement data from Tamas Haraszti (at that time Department of Colloid Chemistry, University of Szeged, 1997)",FALSE,There is a linear relationship between the variables 'angle' and '% reflectivity'.,"The lines on the graph are not straight lines, therefore there is not a linear relationship."
83,https://chartfc.s3.amazonaws.com/1881_Occupational_Structure_of_Males_in_Stapleford.png,Occupational Structure of Males reported by the census reports from Vision of Britain,FALSE,The number of male workers in manufacturing was the lowest among all occupational categories in 1851.,"The claim is false as Manufacturing is not a listed Occupation of males in Stapleford, in 1881. "
84,https://chartfc.s3.amazonaws.com/EIOLCA3.jpg,EIOLCA,TRUE,Cement manufacturing is in the third position in energy giving in this bar chart.,"with the level of 20, Cement manufacturing is in the third position in this bar chart."
85,https://chartfc.s3.amazonaws.com/EIOLCA3.jpg,EIOLCA,TRUE,The Power generation and Supply occupies the second position in the energy chart.,"In the bar chart , the bar representing Power generation and supply is the second highest and hence the claim is true."
